,dr7objid,ra,dec,rastring,decstring,sample,gz2_class
101386,587736898500821271,241.78353881835935,28.303150177001957,16:07:08.05,+28:18:11.3,original,Sa+t
101393,587722982285312200,199.13319396972656,-0.8143523335456848,13:16:31.97,+00:48:51.7,original,Er
101404,587734892214288460,175.40904235839844,9.260324478149414,11:41:38.17,+09:15:37.2,original,Sd?t
101420,588010360695947410,177.92274475097656,6.185191631317139,11:51:41.46,+06:11:06.7,original,SBb3t
101459,588017704028995930,237.42807006835935,7.953022956848144,15:49:42.74,+07:57:10.9,original,Sc?t
101463,588023668635598939,185.7824859619141,19.393630981445312,12:23:07.80,+19:23:37.1,original,Sb2m
101473,587726014545723516,211.17941284179688,1.6825934648513794,14:04:43.06,+01:40:57.3,original,Sc?m
101499,587733429772615719,227.774658203125,52.85740280151367,15:11:05.92,+52:51:26.7,original,SBb?m(r)
101503,587736781457064082,235.89382934570312,35.8776969909668,15:43:34.52,+35:52:39.7,original,Sc?t
101541,587736619321721038,233.46615600585935,31.133203506469727,15:33:51.88,+31:07:59.5,original,Ei
101545,588016841249784000,134.23834228515625,30.669862747192383,08:56:57.20,+30:40:11.5,original,Er
101562,587726031726837903,214.5841827392578,1.4833656549453735,14:18:20.20,+01:29:00.1,original,SBc2m
101608,587742059988779116,159.55738830566406,19.362911224365234,10:38:13.77,+19:21:46.5,original,SBb2t(r)
101618,588017978358431850,191.5890350341797,39.40308380126953,12:46:21.37,+39:24:11.1,original,Sc
101693,588017726549131463,187.62452697753903,8.492220878601074,12:30:29.89,+08:29:32.0,original,SBb2m(r)
101709,588017724402172098,188.89979553222656,6.68709659576416,12:35:35.95,+06:41:13.5,original,Sb
101713,587738950420398228,204.0885772705078,34.844635009765625,13:36:21.26,+34:50:40.7,original,Sb3m
101733,587741600414433365,167.2160186767578,25.162084579467773,11:08:51.84,+25:09:43.5,original,SBb2m
101811,587725551214002324,193.8447265625,66.94723510742188,12:55:22.73,+66:56:50.0,original,SBb2m
101854,587739097529450615,193.7538604736328,36.99402618408203,12:55:00.93,+36:59:38.5,original,SBb2t(r)
101870,587739304222916717,201.2929534912109,34.31949234008789,13:25:10.31,+34:19:10.2,extra,Ei
101878,587738066193744041,120.26853942871094,52.39766693115234,08:01:04.45,+52:23:51.6,original,SBc1t
101881,587728679543504957,194.15272521972656,65.68824768066406,12:56:36.65,+65:41:17.7,original,SBb2t(r)
101885,587722983888846974,182.95309448242188,0.6146561503410339,12:11:48.74,+00:36:52.8,original,SBb
101893,587738568166867077,185.56329345703125,14.072699546813965,12:22:15.19,+14:04:21.7,original,Sb2t(r)
101895,587741828045865087,163.48870849609375,22.45978546142578,10:53:57.29,+22:27:35.2,original,Er
101929,587741489839341600,179.66000366210938,29.668025970458984,11:58:38.40,+29:40:04.9,original,Sb?t(r)
101946,588016878823408082,118.89813995361328,20.1828670501709,07:55:35.55,+20:10:58.3,original,Sc1l
101967,587729155746562143,187.75225830078125,65.77484893798828,12:31:00.54,+65:46:29.5,original,Ei
102039,587739406263910595,232.834716796875,24.28723907470703,15:31:20.33,+24:17:14.1,original,Sc?t
102059,587729160048476350,213.86805725097656,5.023291110992432,14:15:28.33,+05:01:23.8,original,Ei
102062,587725816942493798,144.8360137939453,60.858028411865234,09:39:20.64,+60:51:28.9,original,Sa2t
102087,587736477056893098,223.49473571777344,9.152423858642578,14:53:58.74,+09:09:08.7,original,Sc?t
102101,587736976346448093,232.25439453125,27.664649963378903,15:29:01.05,+27:39:52.7,original,SBb?t
102119,588297865261875340,159.72341918945312,45.47549057006836,10:38:53.62,+45:28:31.8,original,Sc?t
102154,587725550658912418,121.80476379394533,46.05997848510742,08:07:13.14,+46:03:35.9,original,Sc
102171,587724648182055068,177.13380432128906,-3.421196937561035,11:48:32.11,-03:25:16.3,original,Sc?t
102239,587739302612041800,200.29681396484372,33.049041748046875,13:21:11.24,+33:02:56.6,original,Er
102251,587739706332151896,205.5548858642578,27.423681259155277,13:42:13.17,+27:25:25.3,original,Sb2t(r)
102280,587728905027846375,121.46683502197266,36.4792366027832,08:05:52.04,+36:28:45.3,original,Sc?t
102293,587734948057972875,159.32443237304688,10.63905906677246,10:37:17.86,+10:38:20.6,original,Ei
102306,587729971786875095,217.09625244140625,-1.536630630493164,14:28:23.10,-01:32:11.9,original,Sb?t(r)
102329,588848898846883872,198.11886596679688,-0.8942093849182129,13:12:28.53,+00:53:39.2,original,Ei
102332,587736543090311377,211.3683013916016,9.492754936218262,14:05:28.39,+09:29:33.9,original,SBc?t
102354,587732702862704669,152.86514282226562,6.66298770904541,10:11:27.63,+06:39:46.8,original,Sb2m(r)
102370,587736478123229265,206.4202880859375,11.7465238571167,13:45:40.87,+11:44:47.5,original,SBb2m(r)
102375,587736523760271572,209.4801788330078,5.984168529510498,13:57:55.24,+05:59:03.0,original,SBb2t(r)
102437,587733605330387150,218.6158599853516,55.99751663208008,14:34:27.81,+55:59:51.1,original,SBb2t
102455,587735349108932777,177.6094970703125,15.325843811035156,11:50:26.28,+15:19:33.0,original,SBb2t(r)
102466,587728932420911261,146.3011474609375,54.27001953125,09:45:12.28,+54:16:12.1,original,SBc?t
102470,588848900456251569,195.37786865234372,0.26513671875,13:01:30.69,+00:15:54.5,original,SBb2l
102475,587741720672927836,186.2548065185547,26.53483772277832,12:25:01.15,+26:32:05.4,extra,Ei
102499,587739721379807332,232.5631561279297,21.8686466217041,15:30:15.16,+21:52:07.1,original,SBb2t
102514,587741601492959319,179.15000915527344,27.14716911315918,11:56:36.00,+27:08:49.8,original,Sb2m
102541,587739707409957023,215.80307006835935,26.338077545166016,14:23:12.74,+26:20:17.1,original,Er
102555,588015507680854081,50.44863128662109,-1.0843883752822876,03:21:47.67,-01:05:03.8,stripe82,Sb2m
102584,587731187277496375,359.6151123046875,0.6695036888122559,23:58:27.62,+00:40:10.2,stripe82,SBb+t(r)
102586,587742576440836238,181.37669372558597,19.752195358276367,12:05:30.41,+19:45:07.9,original,SBc?t(r)
102591,588017978343292990,148.6951446533203,33.75032043457031,09:54:46.83,+33:45:01.2,original,Sb
102599,587732136996700230,183.8850555419922,53.68801498413086,12:15:32.41,+53:41:16.9,original,Sc?t
102628,587739610235011270,176.66383361816406,33.14883804321289,11:46:39.32,+33:08:55.8,original,Sc2m
102633,587726015082987665,212.0872802734375,2.053273677825928,14:08:20.95,+02:03:11.8,original,Sc?t
102673,587741727117803686,190.72499084472656,25.662145614624023,12:42:54.00,+25:39:43.7,original,Sc(r)
102767,588017702923403391,163.4772186279297,11.046399116516112,10:53:54.53,+11:02:47.0,original,Ei
102807,587739844308566219,214.8231964111328,21.45160675048828,14:19:17.57,+21:27:05.8,original,Sc?t
102863,587741725501489257,176.24378967285156,24.16456794738769,11:44:58.51,+24:09:52.4,original,Ei
102883,587742551216160900,216.10479736328125,17.5975341796875,14:24:25.15,+17:35:51.1,original,Er
102888,588017702921896058,160.056884765625,10.76208209991455,10:40:13.65,+10:45:43.5,original,Sb2t
102899,587725818574995696,244.2602081298828,52.18657302856445,16:17:02.45,+52:11:11.7,original,Sb?t
102908,587742568935588036,162.46951293945312,19.26689910888672,10:49:52.68,+19:16:00.8,original,Ei
102947,587730022251888832,213.09161376953125,6.404073715209961,14:12:21.99,+06:24:14.7,original,Sb?t
102956,587741821867589841,141.87130737304688,19.611146926879883,09:27:29.11,+19:36:40.1,original,Sc3t
102961,587741489286480050,140.00955200195312,21.385746002197266,09:20:02.29,+21:23:08.7,original,Ec
102982,588017571388588150,198.99024963378903,12.595645904541016,13:15:57.66,+12:35:44.3,original,Ei
103014,587736523758436489,205.2447967529297,6.038008689880371,13:40:58.75,+06:02:16.8,original,SBc?t(r)
103030,587735431226196181,192.00787353515625,50.71345138549805,12:48:01.89,+50:42:48.4,original,Sc?t
103054,587726014010491080,214.9439392089844,1.1468923091888428,14:19:46.55,+01:08:48.8,original,Sc?t
103065,587735042538995938,130.40383911132812,29.136451721191406,08:41:36.92,+29:08:11.2,original,Ser
103071,587722984433975439,201.810791015625,0.9769509434700012,13:27:14.59,+00:58:37.0,original,SBb2m
103080,587739647273795715,146.60321044921875,26.479961395263672,09:46:24.77,+26:28:47.9,original,Sb3t
103100,587732053243789520,134.3366241455078,38.86358642578125,08:57:20.79,+38:51:48.9,original,SBb2t
103112,587725505022394644,260.9867248535156,55.68850326538086,17:23:56.81,+55:41:18.6,original,Sb2m
103120,587733080272732321,171.45350646972656,54.006492614746094,11:25:48.84,+54:00:23.4,original,SBb2t(r)
103123,587739096457805961,199.5740203857422,35.70716857910156,13:18:17.76,+35:42:25.8,extra,Sb
103168,587742775642816653,204.9692230224609,17.3802433013916,13:39:52.61,+17:22:48.9,original,Sb?t
103174,587742575903506597,180.2891082763672,19.1261043548584,12:01:09.39,+19:07:34.0,original,Ei
103176,587735665317970172,244.7507781982422,37.622554779052734,16:19:00.19,+37:37:21.2,original,Sb?m
103208,587726033311301803,154.89065551757812,2.784813642501831,10:19:33.76,+02:47:05.3,original,Er
103235,587739706335101095,212.9338836669922,26.108272552490234,14:11:44.13,+26:06:29.8,original,Sb?m(r)
103313,588015509829910687,54.13465881347656,0.4737405776977539,03:36:32.32,+00:28:25.5,stripe82,Ser
103320,587738948832198740,187.66488647460935,41.164310455322266,12:30:39.57,+41:09:51.5,original,SBb2t(r)
103334,587732053775548795,123.2355728149414,31.604738235473636,08:12:56.54,+31:36:17.1,original,SBb?t(r)
103340,587742062147600494,187.179931640625,23.054712295532227,12:28:43.18,+23:03:17.0,original,SBc?t(r)
103377,587731887344845075,120.11530303955078,34.446632385253906,08:00:27.67,+34:26:47.9,original,Sb2t
103407,587736477061415212,233.7896423339844,7.540243625640869,15:35:09.51,+07:32:24.9,original,Er
103442,587731868562358459,188.0314178466797,54.46249008178711,12:32:07.54,+54:27:45.0,original,SBc?t
103522,587729971256820072,232.69317626953125,-1.5512943267822266,15:30:46.36,-01:33:04.7,original,Sc?t
103549,587739132965617856,238.61798095703125,25.41937828063965,15:54:28.32,+25:25:09.8,original,Ei
103559,587724649264185487,196.3673858642578,-2.643000841140747,13:05:28.17,-02:38:34.8,original,Sc2m
103576,587739303680540780,186.0081787109375,34.874114990234375,12:24:01.96,+34:52:26.8,original,Sb2t
103589,587732583664648293,159.231201171875,58.56100845336914,10:36:55.49,+58:33:39.6,original,Sb2m
103601,588017702949290224,223.63705444335935,9.22817039489746,14:54:32.89,+09:13:41.4,original,Sc?t
103605,587736975275131087,237.3365173339844,24.31354522705078,15:49:20.76,+24:18:48.8,original,SBb2t(r)
103644,587732484352442579,157.6121826171875,47.45309829711914,10:30:26.92,+47:27:11.2,original,SBb?t(r)
103651,587726032247586964,177.84796142578125,2.178741693496704,11:51:23.51,+02:10:43.5,original,Ei
103682,587735696446783651,197.7183990478516,56.91351318359375,13:10:52.42,+56:54:48.6,original,Sb?t
103708,587739115241144665,133.16831970214844,25.552928924560547,08:52:40.40,+25:33:10.5,extra,Sc?m
103710,587742061098565874,245.2780914306641,11.319510459899902,16:21:06.74,+11:19:10.2,original,SBb2t
103727,587739829276311649,217.4112243652344,24.64550399780273,14:29:38.69,+24:38:43.8,original,Sb
103733,587741421100663135,129.77084350585938,19.83876037597656,08:39:05.00,+19:50:19.5,original,Sb?t(r)
103737,587739811028205839,224.5789794921875,22.117101669311523,14:58:18.96,+22:07:01.6,original,Sb
103758,587739646204969132,159.1727752685547,28.962230682373047,10:36:41.47,+28:57:44.0,original,Ec
103768,587732484370858148,220.2457427978516,45.095340728759766,14:40:58.98,+45:05:43.2,original,Ser
103787,588009366400991376,144.15457153320312,54.93086624145508,09:36:37.10,+54:55:51.1,extra,Sc3t
103810,587733609625616646,243.9178466796875,42.5246696472168,16:15:40.28,+42:31:28.8,original,SBc3t
103844,587739845394104590,242.27163696289065,14.506235122680664,16:09:05.19,+14:30:22.4,original,Sb
103846,587730021726290256,238.85646057128903,3.7818663120269775,15:55:25.55,+03:46:54.7,original,Ei
103850,587726015071977636,186.9983062744141,2.430377721786499,12:27:59.59,+02:25:49.4,original,Er
103867,587742014914494730,232.9658660888672,16.319242477416992,15:31:51.81,+16:19:09.3,extra,Sc3t(r)
103891,588848900984275150,175.1525115966797,0.8246927857398987,11:40:36.60,+00:49:28.9,original,SBb2m(r)
103925,587736975806955576,225.87306213378903,29.75968170166016,15:03:29.53,+29:45:34.9,original,SBb2t(r)
103942,587745245242065030,157.9386749267578,18.849609375,10:31:45.28,+18:50:58.6,original,Sc
103974,587725470136271032,140.2405548095703,56.91933059692383,09:20:57.73,+56:55:09.6,original,Sb2m
103981,587742012759867545,216.02037048339844,18.601879119873047,14:24:04.89,+18:36:06.8,original,Ei
103983,587729970720866693,234.81130981445312,-1.906504988670349,15:39:14.71,-01:54:23.4,original,Sc2m
104012,587741489818042765,127.9996109008789,16.994197845458984,08:31:59.91,+16:59:39.1,original,Er
104030,587725041172676740,196.0168914794922,-1.9235589504241943,13:04:04.05,-01:55:24.8,original,SBc2m
104043,587732578831237697,124.65796661376952,4.305673599243164,08:18:37.91,+04:18:20.4,original,Sc?t
104051,587739609177718927,220.0538024902344,27.631406784057617,14:40:12.91,+27:37:53.1,original,Sc?t
104059,588017978373177670,231.30015563964844,29.824705123901367,15:25:12.04,+29:49:28.9,original,Er
104069,587741724968157330,185.1699676513672,24.08363342285156,12:20:40.79,+24:05:01.1,original,SBb2m
104091,587739406802682083,237.34222412109372,22.91522026062012,15:49:22.13,+22:54:54.8,extra,Er
104096,587733608014807208,242.22398376464844,41.96714782714844,16:08:53.76,+41:58:01.7,extra,Sb?t
104171,587732484374266017,229.54502868652344,41.32066345214844,15:18:10.81,+41:19:14.4,original,Er
104176,588013382726778996,131.58448791503906,37.35987091064453,08:46:20.28,+37:21:35.5,original,SBc2t(r)
104204,587733398637772946,224.26220703125,48.09579086303711,14:57:02.93,+48:05:44.8,original,Ser
104233,587736547392356873,242.3166656494141,4.7484965324401855,16:09:16.00,+04:44:54.6,original,SBb?t(r)
104283,587741708879528050,166.3617401123047,26.232540130615234,11:05:26.82,+26:13:57.1,original,Sc?t
104347,588017705081110635,187.26907348632807,13.572854042053224,12:29:04.58,+13:34:22.3,original,Sb?t
104376,587735348565573806,162.39112854003906,13.962641716003418,10:49:33.87,+13:57:45.5,original,Sb2m
104403,587736586579017900,225.46316528320312,35.94510269165039,15:01:51.16,+35:56:42.4,original,Sc?t
104431,587742551221600454,228.7730255126953,14.987035751342772,15:15:05.53,+14:59:13.3,original,SBb?m(r)
104432,587725039557673122,185.9770965576172,-3.2554402351379395,12:23:54.50,-03:15:19.6,original,SBc2m
104452,587742191514550430,181.7767639160156,25.89420318603516,12:07:06.42,+25:53:39.1,original,Sb?t(r)
104475,587732772655005840,156.71092224121094,9.753738403320312,10:26:50.62,+09:45:13.5,original,Ei
104510,588017979980710096,224.4339904785156,33.90635299682617,14:57:44.16,+33:54:22.9,original,SBb2m
104525,587736543095357521,223.0391082763672,8.450944900512695,14:52:09.39,+08:27:03.4,original,Sb+t(r)
104543,588007004719218879,211.9225311279297,62.27375793457031,14:07:41.41,+62:16:25.5,original,Sb2t
104547,587742572146327649,164.92970275878906,18.571985244750977,10:59:43.13,+18:34:19.1,original,Sb?t
104553,588848898851799187,209.3931884765625,-0.9783612489700316,13:57:34.37,+00:58:42.1,original,SBb?t(r)
104590,588017604695162942,217.89697265625,39.84995269775391,14:31:35.27,+39:50:59.8,original,Sc?t
104614,587742568932376811,154.8504638671875,18.246864318847656,10:19:24.11,+18:14:48.7,original,SBb2t(r)
104643,588017704023687567,225.32293701171875,9.903959274291992,15:01:17.50,+09:54:14.3,original,Sc?t(r)
104649,588017625080201334,180.4808807373047,43.79914093017578,12:01:55.41,+43:47:56.9,original,Sc?t
104671,587725489987518705,254.6689453125,60.469032287597656,16:58:40.55,+60:28:08.5,original,Sb2m
104683,587738572458426473,195.37823486328125,38.55570983886719,13:01:30.78,+38:33:20.6,original,Sb3m
104691,587739707948728523,220.6824493408203,25.428956985473636,14:42:43.79,+25:25:44.2,original,Sb(r)
104695,588298662500761843,187.6194305419922,47.02804946899414,12:30:28.66,+47:01:41.0,original,Er
104700,587741829121769663,168.75192260742188,23.9599723815918,11:15:00.46,+23:57:35.9,original,SBb?m
104711,588018091617353946,240.15484619140625,33.0146598815918,16:00:37.16,+33:00:52.8,original,Sb3l
104729,587735663162949799,158.0946044921875,40.33293914794922,10:32:22.71,+40:19:58.6,original,Sb?t(r)
104733,588017979957313674,157.327392578125,37.53903579711914,10:29:18.57,+37:32:20.5,extra,Sc2m
104750,587731185654169908,330.6499328613281,-0.5381511449813843,22:02:35.98,+00:32:17.3,stripe82,SBb2m
104768,587737808501145803,134.7629852294922,59.18247222900391,08:59:03.12,+59:10:56.9,original,Sb?t
104771,587735349101854825,160.86007690429688,14.360368728637695,10:43:26.42,+14:21:37.3,original,Sb2m(r)
104791,587739810485633268,210.7335662841797,25.06865882873535,14:02:56.06,+25:04:07.2,original,Sen
104835,587739631167864979,221.24136352539065,27.679262161254883,14:44:57.93,+27:40:45.3,original,Er
104840,588007004698312866,125.51859283447266,47.37858963012695,08:22:04.46,+47:22:42.9,extra,SBc2t(r)
104857,588017569242808512,202.91505432128903,10.830544471740724,13:31:39.61,+10:49:50.0,original,SBb3t(r)
104861,587739811021979870,209.51206970214844,25.64343643188477,13:58:02.90,+25:38:36.4,original,Ei
104895,587736753010573739,252.0733642578125,25.014787673950195,16:48:17.61,+25:00:53.2,original,Sb2t
104924,587731869632823531,175.00875854492188,54.96784591674805,11:40:02.10,+54:58:04.2,original,Sb4t(r)
104930,587728930798895275,120.05615234375,35.563514709472656,08:00:13.48,+35:33:48.7,original,SBc2m
104939,588017627762196645,172.6623077392578,45.183372497558594,11:30:38.95,+45:11:00.1,original,SBb2t
104940,587741489835475143,169.57044982910156,28.876672744750977,11:18:16.91,+28:52:36.0,original,Ei
104954,587742774566322299,198.31593322753903,17.12066650390625,13:13:15.82,+17:07:14.4,original,Sb2m(r)
