,dr7objid,ra,dec,rastring,decstring,sample,gz2_class
113172,588018057260105926,214.4606170654297,49.86234664916992,14:17:50.55,+49:51:44.4,original,Ei
113352,588013382740017296,169.896240234375,51.10819625854492,11:19:35.10,+51:06:29.5,original,Er
113356,587731522284617805,146.26319885253906,48.64189910888672,09:45:03.17,+48:38:30.8,original,Ei
113369,587739845380997262,211.8295745849609,22.868385314941406,14:07:19.10,+22:52:06.2,original,Ser
113380,587731501335970081,164.65403747558594,56.86404800415039,10:58:36.97,+56:51:50.6,original,Er
113408,587725575888634146,260.4870910644531,59.23256301879883,17:21:56.90,+59:13:57.2,original,Er
113452,587725550140129430,192.6743011474609,66.23545837402344,12:50:41.83,+66:14:07.7,original,Er
113460,587736584441364894,246.60696411132807,22.75920867919922,16:26:25.67,+22:45:33.2,original,Ser
113492,587739376161915053,135.8988494873047,24.12198638916016,09:03:35.72,+24:07:19.2,original,Er
113498,588017991758774395,193.4792022705078,10.127693176269531,12:53:55.01,+10:07:39.7,original,Ser
113512,587741726575427690,176.7062530517578,25.03089904785156,11:46:49.50,+25:01:51.2,original,Er
113576,587739377233428695,130.4828643798828,22.569719314575195,08:41:55.89,+22:34:11.0,original,Ei
113633,587733605869224241,225.7417755126953,53.99483108520508,15:02:58.03,+53:59:41.4,original,Sc?l
113655,587739721376006227,223.6924285888672,24.725454330444336,14:54:46.18,+24:43:31.6,original,SBc2m
113659,587741725508173932,192.9921875,24.17206573486328,12:51:58.12,+24:10:19.4,original,Sc
113711,587741600418758746,178.07952880859375,26.10053253173828,11:52:19.09,+26:06:01.9,original,Sb?t
113731,587729747377127563,235.5387115478516,1.1843246221542358,15:42:09.29,+01:11:03.6,original,Er
113877,587739157120483466,157.83905029296875,33.82090377807617,10:31:21.37,+33:49:15.3,original,Er
113921,587745540514054332,141.08950805664062,13.104393005371094,09:24:21.48,+13:06:15.8,original,Sb?m
114037,587731873923465551,120.45030212402344,34.63704299926758,08:01:48.07,+34:38:13.4,original,SBc2t
114038,588010878757437583,176.2153778076172,4.568320274353027,11:44:51.69,+04:34:06.0,original,Er
114047,588023669707178069,180.46832275390625,20.284332275390625,12:01:52.40,+20:17:03.6,original,Ei
114103,587739811026239713,219.8536376953125,23.352298736572266,14:39:24.87,+23:21:08.3,original,Ei
114138,587739405703053361,170.24855041503906,33.019222259521484,11:20:59.65,+33:01:09.2,extra,Ec
114314,587731187274744027,353.4096984863281,0.811718761920929,23:33:38.33,+00:48:42.2,stripe82,Ei
114338,587739305288335496,178.10023498535156,35.99421310424805,11:52:24.06,+35:59:39.2,extra,Sb1t
114341,587741708342919345,167.13690185546875,25.77688407897949,11:08:32.86,+25:46:36.8,extra,Sc
114382,587735697527078934,222.6355133056641,52.40005111694336,14:50:32.52,+52:24:00.2,extra,Ser
114483,587728309098578045,159.89840698242188,2.5042121410369877,10:39:35.62,+02:30:15.2,original,Ei
114512,587736782541226122,256.6060485839844,20.38584518432617,17:06:25.45,+20:23:09.0,original,Sb
114589,588017110220865676,179.6996307373047,46.54648208618164,11:58:47.91,+46:32:47.3,original,SBb
114776,588017991758119026,192.0068206787109,10.203986167907717,12:48:01.64,+10:12:14.4,original,Er
114803,587738947738206377,133.04379272460938,27.74913787841797,08:52:10.51,+27:44:56.9,original,Ei
114810,587737827830595756,138.84446716308594,63.71342086791992,09:15:22.67,+63:42:48.3,original,Er
114921,588013382187680029,127.06542205810548,33.78234100341797,08:28:15.70,+33:46:56.4,original,Sen
114947,587736914607800617,226.51336669921875,10.45490550994873,15:06:03.21,+10:27:17.7,original,Er
114965,588018056737128524,248.72755432128903,31.112646102905277,16:34:54.61,+31:06:45.5,extra,Er
115137,587736805619400767,196.0794982910156,15.73858642578125,13:04:19.08,+15:44:18.9,original,Sb?t
115186,588015509288124478,42.86989974975586,0.0687174722552299,02:51:28.78,+00:04:07.4,stripe82,Ser
115271,587739828206764244,227.2605438232422,21.237937927246094,15:09:02.53,+21:14:16.6,original,SBb?m
115317,588017947209957500,201.1704864501953,40.46214294433594,13:24:40.92,+40:27:43.7,original,Ei
115336,587735666922029263,230.6251373291016,48.55049896240234,15:22:30.03,+48:33:01.8,original,Sb
115417,587726100952711402,227.6585693359375,3.377499580383301,15:10:38.06,+03:22:39.0,original,Er
115425,587728309635907722,160.98355102539062,3.11367130279541,10:43:56.05,+03:06:49.2,original,Er
115427,587739458300477568,224.8022918701172,26.032957077026367,14:59:12.55,+26:01:58.6,original,Sd?m
115445,587742590401839403,234.09738159179688,13.978217124938965,15:36:23.37,+13:58:41.6,original,Er
115522,587739609167888546,194.7056884765625,32.17832946777344,12:58:49.37,+32:10:42.0,original,Er
115538,587735490281865352,214.26593017578125,46.27907180786133,14:17:03.82,+46:16:44.7,original,Sc
115567,587736919435116577,245.9950408935547,25.19190216064453,16:23:58.81,+25:11:30.8,original,Ei
115584,587738946682618048,181.4633636474609,39.43183517456055,12:05:51.21,+39:25:54.6,original,Sb+t
115623,588017948277473442,182.3368377685547,42.28477096557617,12:09:20.84,+42:17:05.2,original,Ei
115773,587732772128293046,180.2312774658203,10.576258659362791,12:00:55.51,+10:34:34.5,original,Sen
115797,587732482200961128,146.84364318847656,42.15235900878906,09:47:22.47,+42:09:08.5,original,Ei
115803,587739720288567417,188.84146118164065,29.571304321289062,12:35:21.95,+29:34:16.7,extra,Sd?l
115805,587733079744249984,203.7406005859375,52.6854133605957,13:34:57.74,+52:41:07.5,original,Ei
115847,587742865278238843,160.5301971435547,16.766878128051758,10:42:07.25,+16:46:00.8,original,Sc?t
115897,588017625609404581,157.12380981445312,40.64444351196289,10:28:29.71,+40:38:40.0,original,Er
116042,587735343717810618,125.7689971923828,6.457202434539795,08:23:04.56,+06:27:25.9,original,Er
116067,588017566555373649,165.87034606933594,11.983427047729492,11:03:28.88,+11:59:00.3,original,Er
116089,588017991771816136,223.6007537841797,8.088129043579102,14:54:24.18,+08:05:17.3,original,Ser
116190,587725469593829595,126.2501983642578,47.518646240234375,08:25:00.05,+47:31:07.1,original,SBb
116238,588010359614013641,159.21661376953125,4.8505449295043945,10:36:51.99,+04:51:02.0,original,Er
116240,587739377781833972,158.17701721191406,32.74491500854492,10:32:42.48,+32:44:41.7,original,Ei
116258,587733081889767491,196.77403259277344,55.478702545166016,13:07:05.77,+55:28:43.3,original,SBb?t
116271,588017978369638675,222.7310485839844,33.21161651611328,14:50:55.45,+33:12:41.8,original,Er
116303,588018055129530895,253.09825134277344,25.216154098510746,16:52:23.58,+25:12:58.2,original,Ei
116336,587742012755017893,204.43206787109372,20.423831939697266,13:37:43.70,+20:25:25.8,extra,Sc3t
116418,587738065666179237,150.52137756347656,67.90485382080078,10:02:05.13,+67:54:17.5,original,Sc2t
116486,587733429770780838,221.91590881347656,55.2611198425293,14:47:39.82,+55:15:40.0,original,Ei
116555,587739707409957118,215.90159606933597,26.207672119140625,14:23:36.38,+26:12:27.6,original,Ei
116639,587741817851740475,139.41065979003906,19.034290313720703,09:17:38.56,+19:02:03.4,original,Er
116747,587739158191603952,150.76504516601562,32.6146240234375,10:03:03.61,+32:36:52.6,original,Er
116792,587732049477632194,130.279052734375,42.03066635131836,08:41:06.97,+42:01:50.4,original,Sb
116860,588848900432265423,140.53060913085938,0.399034708738327,09:22:07.35,+00:23:56.5,original,Er
116868,587736946813501736,251.2313995361328,22.68768310546875,16:44:55.54,+22:41:15.7,original,Ei
116894,587726032780656798,169.16299438476562,2.4213733673095703,11:16:39.12,+02:25:16.9,original,Sb+t
116961,587729776377004264,229.2970123291016,-2.677813768386841,15:17:11.28,-02:40:40.1,original,Er
116980,587733608556200246,251.2349548339844,34.314239501953125,16:44:56.39,+34:18:51.3,original,SBb?t
117061,587725551201157286,133.72129821777344,55.92631530761719,08:54:53.11,+55:55:34.7,original,Ei
117271,588017704545550414,190.34500122070312,13.172929763793944,12:41:22.80,+13:10:22.5,original,SBc2m
117394,588011125186887745,182.44520568847656,63.63833236694336,12:09:46.85,+63:38:18.0,original,Ei
117467,587738371670147527,121.6214599609375,20.12161636352539,08:06:29.15,+20:07:17.8,original,Ei
117535,587729971250069697,217.26705932617188,-1.9490128755569456,14:29:04.10,-01:56:56.4,extra,Ser
117538,587739706880491646,233.15711975097656,20.475067138671875,15:32:37.71,+20:28:30.2,original,Er
117550,587738570319200380,197.03857421875,15.45314598083496,13:08:09.26,+15:27:11.3,original,Ei
117591,588017702414188791,227.6403350830078,8.329790115356445,15:10:33.68,+08:19:47.2,original,Sc
117594,587729408619250201,256.39892578125,34.74641418457031,17:05:35.74,+34:44:47.1,original,Er
117872,588016879364735161,127.38416290283205,26.63164520263672,08:29:32.20,+26:37:53.9,original,Er
117889,587731511549362298,58.30011749267578,-0.9596930146217346,03:53:12.03,+00:57:34.9,stripe82,Sb2l
118063,587729778524487946,229.19921875,-1.0749226808547974,15:16:47.81,-01:04:29.7,original,Ser
118090,587732135923023991,184.2032165527344,52.73709487915039,12:16:48.77,+52:44:13.5,original,Er
118093,587732701779067026,130.3667755126953,3.817432165145874,08:41:28.03,+03:49:02.8,original,Sen
118111,587722983369474506,222.9326629638672,0.0628404766321182,14:51:43.84,+00:03:46.2,original,Er
118183,587729386067460181,140.02178955078125,49.81148910522461,09:20:05.23,+49:48:41.4,original,Ei
118285,587741489282154795,130.27969360351562,17.666603088378906,08:41:07.13,+17:39:59.8,original,Er
118288,587738067268468934,120.90169525146484,54.67428970336914,08:03:36.41,+54:40:27.4,original,Ec
118357,587732702313054718,123.74933624267578,3.600693941116333,08:14:59.84,+03:36:02.5,original,SBc
118448,587733412592746586,211.88519287109372,53.1446418762207,14:07:32.45,+53:08:40.7,original,Ser
118550,588017111828660378,170.15768432617188,47.00632858276367,11:20:37.84,+47:00:22.8,original,Er
118607,588010880380436642,204.56544494628903,5.683642864227295,13:38:15.71,+05:41:01.1,original,Ei
118680,587727942422429852,147.9711151123047,1.101598620414734,09:51:53.07,+01:06:05.8,original,Ser
118940,587733080275484734,181.9877166748047,54.67584228515625,12:07:57.05,+54:40:33.0,original,Er
118986,588010878221615251,178.61428833007812,4.1322922706604,11:54:27.43,+04:07:56.3,original,Ec
118995,587736542027252174,235.84132385253903,6.078495025634766,15:43:21.92,+06:04:42.6,original,Er
119022,587728676859019431,192.92747497558597,63.656864166259766,12:51:42.59,+63:39:24.7,original,Ei
119149,587737826206613971,111.63777160644533,37.91411972045898,07:26:33.07,+37:54:50.8,original,Er
119183,587732054312681744,123.42301940917967,32.142181396484375,08:13:41.52,+32:08:31.9,original,Sc?m
119313,588017111825711244,160.68609619140625,45.462032318115234,10:42:44.66,+45:27:43.3,original,Er
119346,587725551744909442,159.78260803222656,65.53759002685547,10:39:07.83,+65:32:15.3,original,Ei
119501,587742864743465062,165.50927734375,16.961801528930664,11:02:02.23,+16:57:42.5,original,Ei
119617,588848900983357651,172.9800262451172,0.6832680702209473,11:31:55.21,+00:40:59.8,original,Er
119619,587728308025884774,162.2666015625,1.7659493684768677,10:49:03.98,+01:45:57.4,original,Er
119766,587738948287332440,163.92816162109375,38.80247497558594,10:55:42.76,+38:48:08.9,original,SBb
119847,588017704027685119,234.3532257080078,8.488866806030273,15:37:24.77,+08:29:19.9,original,SBb?t
119907,587731869626990713,153.64366149902344,50.97990417480469,10:14:34.48,+50:58:47.7,original,Sc
120082,587742955471634569,186.44821166992188,5.662449836730957,12:25:47.57,+05:39:44.8,original,Ei
120115,588017977812320335,164.78997802734375,37.40495300292969,10:59:09.59,+37:24:17.8,original,Er
120132,588017979425488900,171.67567443847656,39.786277770996094,11:26:42.16,+39:47:10.6,original,Er
120137,587741710490796108,167.82833862304688,27.515172958374023,11:11:18.80,+27:30:54.6,original,Ei
120229,587729971793232245,231.69195556640625,-1.1022236347198486,15:26:46.07,-01:06:08.0,original,Er
120323,587725041171628256,193.66851806640625,-2.0294783115386963,12:54:40.44,-02:01:46.1,original,SBb?t
120384,588017979986542925,238.20664978027344,27.67259979248047,15:52:49.60,+27:40:21.4,original,Er
120446,588007004161507583,126.19085693359376,47.2060775756836,08:24:45.81,+47:12:21.9,original,Er
120612,588011218060902584,201.75830078125,61.129825592041016,13:27:01.99,+61:07:47.4,original,Er
120632,587732581519327354,169.2110595703125,58.587158203125,11:16:50.65,+58:35:13.8,original,Sb?m
120657,587738574071005250,201.3438262939453,39.23034286499024,13:25:22.52,+39:13:49.2,original,Er
120682,588297865798484121,158.74578857421875,45.51065444946289,10:34:58.99,+45:30:38.4,original,Sc3t
120710,588017703464665210,173.71163940429688,12.094697952270508,11:34:50.79,+12:05:40.9,original,Er
120892,588017702944637145,212.9915008544922,10.476911544799805,14:11:57.96,+10:28:36.9,original,Ser
120895,587732772664115329,177.79672241210938,10.786163330078123,11:51:11.21,+10:47:10.2,original,Sb4t
120897,587736478136533287,237.01487731933597,7.825359344482422,15:48:03.57,+07:49:31.3,original,Er
120910,587731511548510375,56.38914489746094,-1.0470025539398191,03:45:33.39,-01:02:49.2,stripe82,Sen
120921,588017703481180388,212.26345825195312,10.94053554534912,14:09:03.23,+10:56:25.9,original,Sb?t
120957,587732052706918710,134.69235229492188,38.65670394897461,08:58:46.16,+38:39:24.1,original,Ei
120979,587742578058920069,199.6516571044922,20.35929679870605,13:18:36.40,+20:21:33.5,original,Sb
121066,588017712583147617,200.82711791992188,51.46651840209961,13:23:18.51,+51:27:59.5,original,Sb
121130,587728906098180522,115.07491302490234,30.800416946411133,07:40:17.98,+30:48:01.5,original,A
121162,587732702325833991,152.97030639648438,6.2624945640563965,10:11:52.87,+06:15:45.0,original,SBc?m
121281,588011124648837244,176.48696899414062,63.066532135009766,11:45:56.87,+63:03:59.5,original,Ei
121316,587738946131591323,143.02774047851562,30.838727951049805,09:32:06.66,+30:50:19.4,original,Sb?t
121329,587742061082705954,208.81365966796875,20.47969055175781,13:55:15.28,+20:28:46.9,original,Ei
121541,588015508738474102,13.666921615600586,-0.4071119725704193,00:54:40.06,+00:24:25.6,stripe82,Ec
121646,587738569239429297,182.68850708007807,14.862616539001465,12:10:45.24,+14:51:45.4,original,Ei
121656,587742904473288886,188.3809509277344,18.68267822265625,12:33:31.43,+18:40:57.6,original,Ei
121692,588007005807771990,253.47509765625,39.46052551269531,16:53:54.02,+39:27:37.9,original,Sb?m
121744,587732772660904045,170.31405639648438,10.56466007232666,11:21:15.37,+10:33:52.8,original,Sb
121753,587730023325958273,213.81964111328125,7.067291259765625,14:15:16.71,+07:04:02.2,original,Er
121817,588848900429250848,133.6388702392578,0.2879951596260071,08:54:33.33,+00:17:16.8,extra,SBb?l
121875,587736804544282801,192.84109497070312,15.05287265777588,12:51:21.86,+15:03:10.3,original,Sc
121896,588017704024473846,227.1045684814453,9.708074569702148,15:08:25.10,+09:42:29.1,original,Ei
121903,587725470131093657,126.4349136352539,48.49211502075195,08:25:44.38,+48:29:31.6,original,Ei
121954,587739377242800279,152.72702026367188,30.92534446716309,10:10:54.48,+30:55:31.2,original,Er
122059,588015509289828556,46.76791000366211,0.0138326501473784,03:07:04.30,+00:00:49.8,stripe82,Er
122077,587741816235032973,126.0711898803711,13.188687324523926,08:24:17.09,+13:11:19.3,original,Er
122124,587734303802720508,330.3005065917969,-0.7436046004295349,22:01:12.12,+00:44:37.0,stripe82,Er
122213,587733603179954277,206.1552581787109,57.2911491394043,13:44:37.26,+57:17:28.1,original,Ser
122225,588017725471391925,178.52098083496094,7.540500164031982,11:54:05.04,+07:32:25.8,original,Sc
122253,587728930270150845,138.06158447265625,48.52666473388672,09:12:14.78,+48:31:36.0,original,Er
122256,587738616489705639,172.49574279785156,36.55873107910156,11:29:58.98,+36:33:31.4,original,Ei
122264,587739376692429117,122.05665588378906,17.4646053314209,08:08:13.60,+17:27:52.6,original,Ei
122376,588016893322068061,152.2568817138672,38.777679443359375,10:09:01.65,+38:46:39.6,original,Ser
122405,587739720303116441,225.48114013671875,23.277055740356445,15:01:55.47,+23:16:37.4,original,Sc
122548,587728665043402931,126.5563507080078,44.60762786865234,08:26:13.52,+44:36:27.5,original,Sb?t
122565,587733609094775021,254.4430694580078,31.559450149536133,16:57:46.34,+31:33:34.0,original,SBb
122578,587736477059449075,229.37469482421875,8.177595138549805,15:17:29.93,+08:10:39.3,extra,Sen
122694,587734622177591405,152.99916076660156,42.54141616821289,10:11:59.80,+42:32:29.1,original,Ei
122825,587733603181330554,211.49267578125,56.21831512451172,14:05:58.24,+56:13:05.9,original,Sc?t
122887,587732051099123843,161.91964721679688,56.48226547241211,10:47:40.72,+56:28:56.2,original,Er
122971,587729778521211174,221.82809448242188,-1.2629369497299194,14:47:18.74,-01:15:46.6,original,A
122998,588009370685079726,157.03713989257812,58.57244873046875,10:28:08.91,+58:34:20.8,original,Er
123018,588015508732838032,0.75612473487854,-0.3171905279159546,00:03:01.47,+00:19:01.9,stripe82,Ser
123209,587736804007739537,193.5522918701172,14.466219902038574,12:54:12.55,+14:27:58.4,original,Sen
